tmstmp, lat, lon, vid, rt, pid
20230807 19:50:30,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:50:45,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:51:01,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:51:16,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:51:31,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:51:47,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:52:11,29.64641,-82.32265000000001,1809,15,122
20230807 19:52:02,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:52:26,29.64641,-82.32265000000001,1809,15,122
20230807 19:52:17,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:52:26,29.64641,-82.32265000000001,1809,15,122
20230807 19:52:34,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:52:41,29.64641,-82.32265000000001,1809,15,122
20230807 19:52:49,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:52:57,29.64641,-82.32265000000001,1809,15,122
20230807 19:53:05,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:53:13,29.64641,-82.32265000000001,1809,15,122
20230807 19:53:21,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:53:28,29.64641,-82.32265000000001,1809,15,122
20230807 19:53:28,29.64853,-82.34496,1301,34,21
20230807 19:53:37,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:53:44,29.64641,-82.32265000000001,1809,15,122
20230807 19:53:43,29.64853,-82.34496,1301,34,21
20230807 19:53:52,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:53:59,29.64641,-82.32265000000001,1809,15,122
20230807 19:53:59,29.64853,-82.34496,1301,34,21
20230807 19:54:08,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:54:15,29.64641,-82.32265000000001,1809,15,122
20230807 19:54:14,29.64853,-82.34496,1301,34,21
20230807 19:54:23,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:54:31,29.64641,-82.32265000000001,1809,15,122
20230807 19:54:29,29.64853,-82.34496,1301,34,21
20230807 19:54:39,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:54:46,29.64641,-82.32265000000001,1809,15,122
20230807 19:54:45,29.64853,-82.34496,1301,34,21
20230807 19:54:39,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:55:01,29.64641,-82.32265000000001,1809,15,122
20230807 19:55:00,29.64853,-82.34496,1301,34,21
20230807 19:55:10,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:55:17,29.64641,-82.32265000000001,1809,15,122
20230807 19:55:15,29.64853,-82.34496,1301,34,21
20230807 19:55:10,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:55:32,29.64641,-82.32265000000001,1809,15,122
20230807 19:55:31,29.64853,-82.34496,1301,34,21
20230807 19:55:41,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:55:48,29.64641,-82.32265000000001,1809,15,122
20230807 19:55:47,29.64853,-82.34496,1301,34,21
20230807 19:55:41,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:56:03,29.64641,-82.32265000000001,1809,15,122
20230807 19:56:02,29.64853,-82.34496,1301,34,21
20230807 19:55:56,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:56:11,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:56:26,29.645915,-82.32260166666669,712,11,54
20230807 19:56:18,29.64641,-82.32265000000001,1809,15,122
20230807 19:56:18,29.64853,-82.34496,1301,34,21
20230807 19:56:12,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:56:33,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:56:26,29.645915,-82.32260166666669,712,11,54
20230807 19:56:34,29.64641,-82.32265000000001,1809,15,122
20230807 19:56:35,29.64853,-82.34496,1301,34,21
20230807 19:56:27,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:56:50,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:56:43,29.645915,-82.32260166666669,712,11,54
20230807 19:56:49,29.64641,-82.32265000000001,1809,15,122
20230807 19:56:51,29.64853,-82.34496,1301,34,21
20230807 19:56:42,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:57:05,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:56:58,29.645915,-82.32260166666669,712,11,54
20230807 19:57:05,29.64641,-82.32265000000001,1809,15,122
20230807 19:57:06,29.64853,-82.34496,1301,34,21
20230807 19:56:58,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:57:20,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:57:14,29.645915,-82.32260166666669,712,11,54
20230807 19:57:20,29.64641,-82.32265000000001,1809,15,122
20230807 19:57:21,29.64853,-82.34496,1301,34,21
20230807 19:57:13,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:57:23,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:57:36,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:57:30,29.645915,-82.32260166666669,712,11,54
20230807 19:57:35,29.64641,-82.32265000000001,1809,15,122
20230807 19:57:37,29.64853,-82.34496,1301,34,21
20230807 19:57:29,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:57:40,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:57:51,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:57:47,29.645915,-82.32260166666669,712,11,54
20230807 19:57:51,29.64641,-82.32265000000001,1809,15,122
20230807 19:57:52,29.64853,-82.34496,1301,34,21
20230807 19:57:45,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:57:56,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:58:06,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:58:02,29.645915,-82.32260166666669,712,11,54
20230807 19:58:06,29.64641,-82.32265000000001,1809,15,122
20230807 19:58:08,29.64853,-82.34496,1301,34,21
20230807 19:58:01,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:58:11,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:58:22,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:58:18,29.645915,-82.32260166666669,712,11,54
20230807 19:58:22,29.64641,-82.32265000000001,1809,15,122
20230807 19:58:24,29.64853,-82.34496,1301,34,21
20230807 19:58:16,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:58:41,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:58:37,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:58:34,29.645915,-82.32260166666669,712,11,54
20230807 19:58:37,29.64641,-82.32265000000001,1809,15,122
20230807 19:58:39,29.64853,-82.34496,1301,34,21
20230807 19:58:31,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:58:41,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:58:53,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:58:49,29.645915,-82.32260166666669,712,11,54
20230807 19:58:52,29.64641,-82.32265000000001,1809,15,122
20230807 19:58:39,29.64853,-82.34496,1301,34,21
20230807 19:58:47,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:58:58,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:59:08,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:59:06,29.645915,-82.32260166666669,712,11,54
20230807 19:59:08,29.64641,-82.32265000000001,1809,15,122
20230807 19:59:02,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:59:14,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:59:23,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:59:21,29.645915,-82.32260166666669,712,11,54
20230807 19:59:24,29.64641,-82.32265000000001,1809,15,122
20230807 19:59:17,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:59:29,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:59:23,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:59:37,29.645915,-82.32260166666669,712,11,54
20230807 19:59:24,29.64641,-82.32265000000001,1809,15,122
20230807 19:59:33,29.646001001920624,-82.34348882291363,2105,35,199
20230807 19:59:45,29.657926666666672,-82.40882166666667,803,5,323
20230807 19:59:55,29.646211666666666,-82.32261333333332,703,5,335
20230807 19:59:52,29.645915,-82.32260166666669,712,11,54
20230807 19:59:55,29.64641,-82.32265000000001,1809,15,122
20230807 19:59:48,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:00:06,29.657926666666672,-82.40882166666667,803,5,323
20230807 20:00:04,29.645546,-82.322725,703,5,335
20230807 20:00:05,29.645915,-82.32260166666669,712,11,54
20230807 20:00:06,29.645546,-82.322725,1809,15,122
20230807 20:00:04,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:00:19,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:00:34,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:00:50,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:01:06,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:01:23,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:01:23,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:01:53,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:02:09,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:02:09,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:02:39,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:02:39,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:02:54,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:03:10,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:03:25,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:03:41,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:03:56,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:04:11,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:04:28,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:04:45,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:00,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:16,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:32,29.645546,-82.322725,2106,26,450
20230807 20:05:31,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:39,29.645546,-82.322725,712,711,88
20230807 20:05:45,29.6796246,-82.43188,804,23,500614
20230807 20:05:47,29.645546,-82.322725,2106,26,450
20230807 20:05:47,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:54,29.645546,-82.322725,712,711,88
20230807 20:06:03,29.645546,-82.322725,2106,26,450
20230807 20:06:02,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:05:54,29.645546,-82.322725,712,711,88
20230807 20:06:18,29.645546,-82.322725,2106,26,450
20230807 20:06:18,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:06:09,29.645546,-82.322725,712,711,88
20230807 20:06:33,29.645546,-82.322725,2106,26,450
20230807 20:06:34,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:06:25,29.645546,-82.322725,712,711,88
20230807 20:06:49,29.645546,-82.322725,2106,26,450
20230807 20:06:49,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:06:42,29.645546,-82.322725,712,711,88
20230807 20:07:04,29.645546,-82.322725,2106,26,450
20230807 20:07:04,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:06:57,29.645546,-82.322725,712,711,88
20230807 20:07:16,29.645546,-82.322725,2106,26,450
20230807 20:07:21,29.646001001920624,-82.34348882291363,2105,35,199
20230807 20:07:13,29.645546,-82.322725,712,711,88
20230807 20:07:36,29.645546,-82.322725,2106,26,450
20230807 20:07:25,29.646037267065243,-82.3434705626015,2105,35,199
20230807 20:07:28,29.645546,-82.322725,712,711,88
20230807 20:07:40,29.64664124303903,-82.32233544393789,2106,26,450
20230807 20:07:44,29.645546,-82.322725,712,711,88
20230807 20:08:00,29.645546,-82.322725,712,711,88
20230807 20:08:15,29.645546,-82.322725,712,711,88
20230807 20:08:30,29.645546,-82.322725,712,711,88
20230807 20:08:45,29.645546,-82.322725,712,711,88
20230807 20:08:55,29.645546,-82.322725,712,711,88
20230807 20:13:38,29.64514,-82.346983,2105,35,207
20230807 20:13:53,29.64514,-82.346983,2105,35,207
20230807 20:14:08,29.64514,-82.346983,2105,35,207
20230807 20:14:10,29.653605029843927,-82.41151,1205,75,500615
20230807 20:14:24,29.64514,-82.346983,2105,35,207
20230807 20:14:10,29.653605029843927,-82.41151,1205,75,500615
20230807 20:14:39,29.64514,-82.346983,2105,35,207
20230807 20:14:40,29.653605029843927,-82.41151,1205,75,500615
20230807 20:14:54,29.64514,-82.346983,2105,35,207
20230807 20:14:40,29.653605029843927,-82.41151,1205,75,500615
20230807 20:14:54,29.64514,-82.346983,2105,35,207
20230807 20:14:56,29.653605029843927,-82.41151,1205,75,500615
20230807 20:15:11,29.64514,-82.346983,2105,35,207
20230807 20:15:11,29.653605029843927,-82.41151,1205,75,500615
20230807 20:15:26,29.64514,-82.346983,2105,35,207
20230807 20:15:27,29.653605029843927,-82.41151,1205,75,500615
20230807 20:15:42,29.64514,-82.346983,2105,35,207
20230807 20:15:42,29.653605029843927,-82.41151,1205,75,500615
20230807 20:15:58,29.64565,-82.34677000000002,1017,35,199
20230807 20:15:58,29.64514,-82.346983,2105,35,207
20230807 20:15:58,29.653605029843927,-82.41151,1205,75,500615
20230807 20:16:15,29.64565,-82.34677000000002,1017,35,199
20230807 20:16:15,29.64514,-82.346983,2105,35,207
20230807 20:16:14,29.653605029843927,-82.41151,1205,75,500615
20230807 20:16:30,29.64565,-82.34677000000002,1017,35,199
20230807 20:16:30,29.64514,-82.346983,2105,35,207
20230807 20:16:31,29.653605029843927,-82.41151,1205,75,500615
20230807 20:16:45,29.64565,-82.34677000000002,1017,35,199
20230807 20:16:45,29.64514,-82.346983,2105,35,207
20230807 20:16:46,29.653605029843927,-82.41151,1205,75,500615
20230807 20:17:01,29.64565,-82.34677000000002,1017,35,199
20230807 20:17:01,29.64514,-82.346983,2105,35,207
20230807 20:17:01,29.653605029843927,-82.41151,1205,75,500615
20230807 20:17:16,29.64565,-82.34677000000002,1017,35,199
20230807 20:17:16,29.64514,-82.346983,2105,35,207
20230807 20:17:16,29.653605029843927,-82.41151,1205,75,500615
20230807 20:17:32,29.64565,-82.34677000000002,1017,35,199
20230807 20:17:32,29.64514,-82.346983,2105,35,207
20230807 20:17:32,29.653605029843927,-82.41151,1205,75,500615
20230807 20:17:44,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:17:48,29.64565,-82.34677000000002,1017,35,199
20230807 20:17:47,29.64514,-82.346983,2105,35,207
20230807 20:17:57,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:17:48,29.653605029843927,-82.41151,1205,75,500615
20230807 20:17:59,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:18:03,29.64565,-82.34677000000002,1017,35,199
20230807 20:18:02,29.64514,-82.346983,2105,35,207
20230807 20:17:57,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:18:04,29.653605029843927,-82.41151,1205,75,500615
20230807 20:18:16,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:18:14,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:18:18,29.64565,-82.34677000000002,1017,35,199
20230807 20:18:17,29.64514,-82.346983,2105,35,207
20230807 20:18:14,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:18:19,29.653605029843927,-82.41151,1205,75,500615
20230807 20:18:37,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:18:30,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:18:34,29.64565,-82.34677000000002,1017,35,199
20230807 20:18:33,29.64514,-82.346983,2105,35,207
20230807 20:18:30,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:18:37,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:18:45,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:18:49,29.64565,-82.34677000000002,1017,35,199
20230807 20:18:48,29.64514,-82.346983,2105,35,207
20230807 20:18:45,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:18:59,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:19:00,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:18:49,29.64565,-82.34677000000002,1017,35,199
20230807 20:19:03,29.64514,-82.346983,2105,35,207
20230807 20:19:00,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:19:15,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:19:16,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:19:11,29.64565,-82.34677000000002,1017,35,199
20230807 20:19:19,29.64514,-82.346983,2105,35,207
20230807 20:19:16,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:19:35,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:19:31,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:19:33,29.64565,-82.34677000000002,1017,35,199
20230807 20:19:35,29.64514,-82.346983,2105,35,207
20230807 20:19:16,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:19:50,29.645691666666668,-82.34662000000002,1603,9,500610
20230807 20:19:42,29.644898333333337,-82.34021,2303,13,479
20230807 20:19:47,29.625228333333332,-82.38730666666667,1801,33,500643
20230807 20:19:55,29.64565,-82.34677000000002,1017,35,199
20230807 20:19:51,29.64514,-82.346983,2105,35,207
20230807 20:19:54,29.625233333333334,-82.38781833333333,1401,75,348
20230807 20:20:06,29.645691666666668,-82.34662000000002,1603,9,500610
